date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:08:50	41226/41226	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Sep%202019%2008:57:24%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/service/service21.jpg	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/service/service21.jpg	(from https://radiustheme.com/demo/html/fixer/fixer/single-service3.html)
12:08:55	43780/43780	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Sep%202019%2008:55:48%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/blog/blog4.jpg	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/blog/blog4.jpg	(from https://radiustheme.com/demo/html/fixer/fixer/blog1.html)
12:08:55	1900/1900	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Sep%202019%2008:56:37%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/figure/qoute.png	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/figure/qoute.png	(from https://radiustheme.com/demo/html/fixer/fixer/single-service1.html)
12:08:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Jan%202020%2006:38:37%20GMT	https://radiustheme.com/demo/html/fixer/fixer/project1.html	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/project1.html	(from https://radiustheme.com/demo/html/fixer/fixer/about.html)
12:09:01	65107/65107	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Sep%202019%2008:55:45%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/blog/blog13.jpg	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/blog/blog13.jpg	(from https://radiustheme.com/demo/html/fixer/fixer/single-blog2.html)
12:09:04	31150/31150	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Sep%202019%2008:57:54%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/team/team9.png	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/team/team9.png	(from https://radiustheme.com/demo/html/fixer/fixer/team1.html)
12:09:04	40460/40460	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2025%20Sep%202019%2008:55:23%20GMT	https://radiustheme.com/demo/html/fixer/fixer/webfonts/fa-regular-400.eot?	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/webfonts/fa-regular-400d41d.eot	(from https://radiustheme.com/demo/html/fixer/fixer/css/fontawesome-all.min.css)
12:09:04	1391/1391	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Sep%202019%2008:56:05%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/figure/clip13.png	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/figure/clip13.png	(from https://radiustheme.com/demo/html/fixer/fixer/style.css)
12:09:13	31261/31261	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Sep%202019%2008:57:48%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/team/team10.png	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/team/team10.png	(from https://radiustheme.com/demo/html/fixer/fixer/team1.html)
12:09:22	769834/769834	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Sep%202019%2008:56:17%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/figure/figure2.png	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/figure/figure2.png	(from https://radiustheme.com/demo/html/fixer/fixer/style.css)
12:09:29	62277/62277	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Sep%202019%2008:57:12%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/project/project8.jpg	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/project/project8.jpg	(from https://radiustheme.com/demo/html/fixer/fixer/index3.html)
12:09:37	42115/42115	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Sep%202019%2008:57:09%20GMT	https://radiustheme.com/demo/html/fixer/fixer/img/project/project5.jpg	E:/service%20providing%20system1/radiustheme.com/demo/html/fixer/fixer/img/project/project5.jpg	(from https://radiustheme.com/demo/html/fixer/fixer/index3.html)
